load,temp
2907.0,33.67
3334.0,33.67
3498.0,33.67
3531.0,37.0
3519.0,39.33
3512.0,41.67
3476.0,44.67
3397.0,46.67
3366.0,48.67
3324.0,48.33
3344.0,48.33
3556.0,46.67
3772.0,45.33
3729.0,44.0
3587.0,42.67
3433.0,40.67
3222.0,40.67
2965.0,37.33
2729.0,37.0
2544.0,36.0
2461.0,39.0
2413.0,38.33
2389.0,37.33
2447.0,37.0
2568.0,35.33
2758.0,35.67
2955.0,36.0
3145.0,39.0
3208.0,42.0
3202.0,44.67
3158.0,46.0
3079.0,47.67
3016.0,48.67
2989.0,49.0
3032.0,48.67
3310.0,46.33
3577.0,43.0
3543.0,38.33
3421.0,35.0
3260.0,34.33
3078.0,32.33
2834.0,32.0
2631.0,31.67
2470.0,33.33
2380.0,33.67
2342.0,35.0
2318.0,36.33
2352.0,36.67
2422.0,38.33
2570.0,40.0
2779.0,40.0
3026.0,43.33
3162.0,45.67
3190.0,48.33
3182.0,50.33
3153.0,52.33
3086.0,56.0
3040.0,57.33
3056.0,58.0
3326.0,57.33
3601.0,54.67
3543.0,52.33
3384.0,51.0
3204.0,48.33
2957.0,47.33
2714.0,48.33
2526.0,47.33
2381.0,45.67
2319.0,46.33
2299.0,45.0
2310.0,44.33
2391.0,44.0
2628.0,46.33
2971.0,45.33
3205.0,45.33
3346.0,48.33
3411.0,54.0
3441.0,57.0
3401.0,59.67
3366.0,62.0
3347.0,64.67
3321.0,65.0
3329.0,64.67
3574.0,63.0
3832.0,60.33
3793.0,59.67
3629.0,59.67
3417.0,59.0
3122.0,59.0
2809.0,58.67
2588.0,59.0
2406.0,59.67
2304.0,60.33
2243.0,55.67
2239.0,55.33
2334.0,55.0
2609.0,55.0
3079.0,52.33
3308.0,50.0
3355.0,49.0
3405.0,48.67
3462.0,48.33
3489.0,46.67
3480.0,46.33
3463.0,46.33
3430.0,45.33
3460.0,44.67
3686.0,43.33
3906.0,42.33
3882.0,40.67
3753.0,39.0
3565.0,36.67
3301.0,36.0
2993.0,32.67
2744.0,31.33
2610.0,30.0
2536.0,29.67
2514.0,29.33
2534.0,30.0
2645.0,29.67
2946.0,29.67
3441.0,28.67
3617.0,28.67
3613.0,31.33
3568.0,35.33
3539.0,38.33
3492.0,41.33
3439.0,43.0
3411.0,43.67
3394.0,44.67
3442.0,44.33
3711.0,42.0
3977.0,37.67
3959.0,35.0
3848.0,32.33
3698.0,31.67
3429.0,30.67
3131.0,29.67
2876.0,28.0
2709.0,27.0
2636.0,26.33
2603.0,26.33
2616.0,25.67
2726.0,25.0
3023.0,25.33
3513.0,24.67
3672.0,24.33
3664.0,29.0
3639.0,32.33
3609.0,35.33
3554.0,38.0
3496.0,40.33
3467.0,41.0
3438.0,41.33
3489.0,41.33
3774.0,39.0
3968.0,36.67
3963.0,34.33
3866.0,34.0
3714.0,31.0
3431.0,29.33
3119.0,29.33
2865.0,28.67
2712.0,28.33
2629.0,27.33
2594.0,27.33
2616.0,27.0
2724.0,26.0
3011.0,25.67
3482.0,26.0
3651.0,26.0
3661.0,27.33
3649.0,29.67
3626.0,34.0
3558.0,37.67
3482.0,40.0
3425.0,41.0
3390.0,42.33
3435.0,42.33
3698.0,41.0
3850.0,39.0
3817.0,35.0
3710.0,33.33
3574.0,31.0
3362.0,32.0
3105.0,31.67
2856.0,31.33
2676.0,29.67
2575.0,29.67
2532.0,29.33
2524.0,29.33
2577.0,28.67
2711.0,28.33
2918.0,27.67
3129.0,27.67
3300.0,31.0
3360.0,35.33
3328.0,39.33
3282.0,41.67
3196.0,43.33
3129.0,44.33
3102.0,45.0
3166.0,45.0
3476.0,42.0
3717.0,37.67
3650.0,33.33
3527.0,31.33
3402.0,30.33
3214.0,27.67
3011.0,27.0
2814.0,26.0
2662.0,25.67
2568.0,24.67
2551.0,24.0
2538.0,23.67
2575.0,24.33
2681.0,24.0
2837.0,23.0
3049.0,22.67
3243.0,26.33
3307.0,31.0
3315.0,36.0
3282.0,40.0
3233.0,42.33
3179.0,44.0
3147.0,44.67
3232.0,44.67
3581.0,42.33
3839.0,37.67
3801.0,33.0
3672.0,31.0
3511.0,28.67
3243.0,27.67
2973.0,26.33
2763.0,25.67
2648.0,24.67
2592.0,23.67
2575.0,23.33
2601.0,23.33
2710.0,23.0
3000.0,22.67
3476.0,22.0
3673.0,22.67
3676.0,26.67
3639.0,31.33
3595.0,37.0
3553.0,41.67
3481.0,45.0
3428.0,46.0
3378.0,47.0
3417.0,46.67
3711.0,45.0
3981.0,39.0
3984.0,34.33
3875.0,32.0
3712.0,29.67
3429.0,28.33
3134.0,27.33
2873.0,27.0
2710.0,27.0
2633.0,26.0
2614.0,25.0
2627.0,24.33
2732.0,24.67
3016.0,23.67
3473.0,24.0
3652.0,24.0
3657.0,28.0
3630.0,31.67
3583.0,36.33
3509.0,40.67
3461.0,43.67
3422.0,45.67
3381.0,46.67
3415.0,45.67
3707.0,43.33
3926.0,39.0
3908.0,37.33
3783.0,36.0
3606.0,35.0
3347.0,34.33
3040.0,33.67
2772.0,34.0
2591.0,33.0
2500.0,33.0
2464.0,33.33
2464.0,33.0
2561.0,33.0
2814.0,31.67
3207.0,32.0
3455.0,32.67
3564.0,33.33
3617.0,37.0
3615.0,41.33
3579.0,44.33
3504.0,47.33
3467.0,48.0
3431.0,49.33
3424.0,48.67
3682.0,47.67
3861.0,41.33
3820.0,39.67
3701.0,36.67
3536.0,33.67
3305.0,31.0
3031.0,30.67
2760.0,29.67
2553.0,28.67
2438.0,28.33
2390.0,28.0
2373.0,27.67
2416.0,27.33
2569.0,27.33
2744.0,26.33
3005.0,26.33
3280.0,28.67
3427.0,34.67
3469.0,40.67
3424.0,46.33
3223.0,50.0
2996.0,52.0
2856.0,52.33
2805.0,52.33
2947.0,50.33
3064.0,46.33
3085.0,42.67
3057.0,41.33
3014.0,39.33
2895.0,38.33
2737.0,38.67
2563.0,36.0
2427.0,37.33
2348.0,35.33
2327.0,35.67
2333.0,38.0
2411.0,38.0
2543.0,37.33
2736.0,37.67
2908.0,36.0
3058.0,36.33
3148.0,39.0
3161.0,42.33
3127.0,44.67
3075.0,47.33
3026.0,53.67
3000.0,53.67
3047.0,53.33
3362.0,52.67
3537.0,51.0
3480.0,48.67
3365.0,47.33
3230.0,47.33
3032.0,47.33
2785.0,46.67
2546.0,46.0
2371.0,44.67
2278.0,45.0
2238.0,44.67
2227.0,43.33
2263.0,42.33
2375.0,43.33
2582.0,42.67
2818.0,42.33
3087.0,42.0
3275.0,41.33
3331.0,41.33
3329.0,41.33
3302.0,41.67
3246.0,41.33
3233.0,40.33
3289.0,39.67
3609.0,38.0
3780.0,36.0
3743.0,34.67
3634.0,33.0
3520.0,32.0
3338.0,31.67
3110.0,31.0
2876.0,30.33
2700.0,30.33
2604.0,30.0
2560.0,29.67
2550.0,29.67
2591.0,28.67
2675.0,29.33
2816.0,29.0
3012.0,28.33
3318.0,29.0
3486.0,30.33
3538.0,31.33
3568.0,33.0
3545.0,33.0
3507.0,34.0
3513.0,34.67
3604.0,33.67
3941.0,34.0
4150.0,33.0
4076.0,32.33
3914.0,31.0
3719.0,29.67
3437.0,29.33
3141.0,30.0
2903.0,29.67
2757.0,30.33
2686.0,29.33
2657.0,26.0
2672.0,26.33
2758.0,26.0
3043.0,25.0
3550.0,27.33
3743.0,28.0
3747.0,29.0
3751.0,31.33
3737.0,34.67
3698.0,36.67
3659.0,38.0
3638.0,38.0
3599.0,39.33
3636.0,38.0
3949.0,36.0
4206.0,33.67
4204.0,30.67
4096.0,29.33
3913.0,26.67
3606.0,25.33
3272.0,24.67
2991.0,25.0
2819.0,24.0
2741.0,23.67
2697.0,22.33
2710.0,21.33
2828.0,22.67
3128.0,23.67
3623.0,24.67
3824.0,25.33
3831.0,26.33
3824.0,28.33
3815.0,30.67
3805.0,32.0
3749.0,33.33
3732.0,35.0
3693.0,35.0
3728.0,35.33
4008.0,34.0
4205.0,32.67
4196.0,32.0
4073.0,31.67
3880.0,31.0
3589.0,30.0
3259.0,28.67
2973.0,28.33
2785.0,28.33
2700.0,28.0
2670.0,27.33
2678.0,26.33
2783.0,26.0
3061.0,27.67
3564.0,27.67
3804.0,27.33
3790.0,28.0
3795.0,29.67
3782.0,32.0
3737.0,33.67
3675.0,34.33
3684.0,35.33
3674.0,35.33
3728.0,35.0
4040.0,34.33
4252.0,32.33
4215.0,31.0
4103.0,30.67
3929.0,30.67
3653.0,28.33
3306.0,27.33
3019.0,26.67
2850.0,28.0
2775.0,26.67
2749.0,26.0
2764.0,28.33
2857.0,28.67
3142.0,27.67
3651.0,26.0
3846.0,26.67
3827.0,29.0
3817.0,31.67
3792.0,33.67
3739.0,36.67
3683.0,37.67
3675.0,38.67
3641.0,39.67
3703.0,39.67
4006.0,37.67
4217.0,37.33
4212.0,35.33
4096.0,35.0
3900.0,34.33
3604.0,34.33
3279.0,32.67
2996.0,30.0
2831.0,29.33
2767.0,27.33
2729.0,26.67
2751.0,24.33
2864.0,22.0
3160.0,20.67
3679.0,18.33
3876.0,17.33
3893.0,17.33
3898.0,18.67
3890.0,21.33
3841.0,22.0
3784.0,23.0
3754.0,24.33
3725.0,25.33
3793.0,24.0
4090.0,23.33
4219.0,22.33
4144.0,21.33
4037.0,20.33
3925.0,19.67
3721.0,19.33
3420.0,19.33
3125.0,20.33
2941.0,20.33
2839.0,20.67
2773.0,21.0
2759.0,21.0
2794.0,20.33
2899.0,20.67
3133.0,21.33
3380.0,21.67
3607.0,22.33
3743.0,22.33
3773.0,23.0
3757.0,24.0
3715.0,24.67
3676.0,25.33
3654.0,26.0
3705.0,26.0
3951.0,26.33
4042.0,26.33
3970.0,26.33
3837.0,26.33
3693.0,27.0
3486.0,27.33
3207.0,27.33
2917.0,27.67
2715.0,28.33
2596.0,28.67
2529.0,29.0
2503.0,29.67
2517.0,30.33
2592.0,30.67
2750.0,31.33
2975.0,32.33
3251.0,33.33
3413.0,34.67
3483.0,35.67
3515.0,36.33
3491.0,37.33
3450.0,38.33
3419.0,39.67
3481.0,41.0
3818.0,42.0
3946.0,41.67
3865.0,42.0
3718.0,42.33
3527.0,43.33
3256.0,44.33
2936.0,46.0
2661.0,46.67
2502.0,45.67
2409.0,45.33
2366.0,44.33
2385.0,44.67
2492.0,44.67
2775.0,45.0
3264.0,43.67
3466.0,41.67
3473.0,41.0
3495.0,44.33
3499.0,47.33
3462.0,48.67
3421.0,49.33
3402.0,50.0
3371.0,49.33
3408.0,48.0
3744.0,45.0
3981.0,43.0
3955.0,41.67
3860.0,39.33
3671.0,36.33
3385.0,35.0
3058.0,33.33
2759.0,32.0
2577.0,31.67
2476.0,31.67
2441.0,31.67
2443.0,31.67
2540.0,32.0
2826.0,34.33
3333.0,35.0
3559.0,36.33
3591.0,37.67
3614.0,38.67
3622.0,40.0
3598.0,42.33
3577.0,43.67
3569.0,44.67
3544.0,45.67
3589.0,46.0
3882.0,47.0
4040.0,47.67
4005.0,48.0
3880.0,47.0
3689.0,47.67
3400.0,48.33
3047.0,48.67
2734.0,49.0
2539.0,51.0
2451.0,51.0
2387.0,51.33
2383.0,51.33
2471.0,51.33
2738.0,50.67
3206.0,50.33
3447.0,49.67
3404.0,48.33
3405.0,47.67
3417.0,48.67
3445.0,48.33
3439.0,47.67
3454.0,46.33
3453.0,45.33
3562.0,42.67
3945.0,39.33
4135.0,37.67
4137.0,35.33
4057.0,33.67
3903.0,33.0
3660.0,32.33
3309.0,31.67
3023.0,31.0
2864.0,30.33
2787.0,30.33
2753.0,30.0
2762.0,29.0
2874.0,28.67
3184.0,28.33
3689.0,28.0
3867.0,27.33
3855.0,27.67
3839.0,29.67
3810.0,31.0
3758.0,33.33
3686.0,34.33
3663.0,36.0
3633.0,36.67
3671.0,36.67
4039.0,34.33
4274.0,30.67
4267.0,27.67
4193.0,26.0
4022.0,25.67
3770.0,25.33
3417.0,25.33
3103.0,25.0
2912.0,25.33
2825.0,25.0
2766.0,24.67
2774.0,24.67
2872.0,25.0
3144.0,25.67
3631.0,26.33
3836.0,26.67
3833.0,27.33
3802.0,30.33
3782.0,33.0
3717.0,36.0
3641.0,38.33
3606.0,38.67
3586.0,39.0
3637.0,39.33
3935.0,38.67
4019.0,38.33
3945.0,37.67
3814.0,37.0
3652.0,37.0
3429.0,37.0
3137.0,36.33
2839.0,35.67
2637.0,36.0
2509.0,36.0
2449.0,36.0
2435.0,35.33
2482.0,35.33
2587.0,34.0
2811.0,34.33
3080.0,34.67
3340.0,34.67
3502.0,35.67
3563.0,36.67
3558.0,37.0
3514.0,38.33
3454.0,38.67
3426.0,38.67
3470.0,38.67
3751.0,39.0
3849.0,39.0
3757.0,39.0
3621.0,39.33
3487.0,39.33
3276.0,39.33
3023.0,39.33
2761.0,38.67
2560.0,40.0
2448.0,39.33
2404.0,38.33
2388.0,37.33
2422.0,36.0
2506.0,34.33
2677.0,33.0
2880.0,33.0
3124.0,34.0
3275.0,36.67
3325.0,39.0
3334.0,39.67
3308.0,41.0
3259.0,41.0
3233.0,41.67
3310.0,41.67
3758.0,38.33
3993.0,33.0
3947.0,31.0
3830.0,30.33
3652.0,32.0
3366.0,32.67
3039.0,33.0
2754.0,33.0
2593.0,33.0
2515.0,33.33
2486.0,35.0
2497.0,36.67
2601.0,37.33
2873.0,38.33
3354.0,39.0
3639.0,39.67
3711.0,40.0
3769.0,37.67
3800.0,37.67
3791.0,37.67
3755.0,38.67
3737.0,39.67
3696.0,40.33
3759.0,40.67
4035.0,41.0
4167.0,40.67
4122.0,40.0
3990.0,39.67
3775.0,38.67
3475.0,38.33
3154.0,38.33
2843.0,37.67
2615.0,38.67
2500.0,38.33
2434.0,38.0
2432.0,37.0
2547.0,37.33
2829.0,36.33
3317.0,35.67
3592.0,35.33
3637.0,35.67
3645.0,36.0
3669.0,36.33
3657.0,36.33
3631.0,36.67
3620.0,36.33
3603.0,37.0
3669.0,35.67
4013.0,34.0
4261.0,32.67
4248.0,30.67
4149.0,30.33
3982.0,29.0
3693.0,29.67
3342.0,28.33
3047.0,28.0
2859.0,26.33
2771.0,26.33
2726.0,25.0
2740.0,24.0
2856.0,23.0
3155.0,22.0
3662.0,21.0
3877.0,20.33
3879.0,21.0
3827.0,25.0
3797.0,29.67
3739.0,32.67
3670.0,34.67
3659.0,36.33
3632.0,37.67
3690.0,37.67
4071.0,36.0
4289.0,33.67
4261.0,32.0
4201.0,29.33
4033.0,28.33
3762.0,27.0
3411.0,26.33
3083.0,26.33
2883.0,24.33
2784.0,25.33
2742.0,26.0
2747.0,24.33
2856.0,24.33
3150.0,22.67
3654.0,23.33
3850.0,23.33
3825.0,22.33
3770.0,28.33
3721.0,33.0
3653.0,37.0
3587.0,39.67
3567.0,39.67
3546.0,39.0
3590.0,39.33
3959.0,37.67
4231.0,32.0
4236.0,30.33
4147.0,29.33
4000.0,29.0
3750.0,27.67
3394.0,28.0
3085.0,28.0
2892.0,28.67
2789.0,28.33
2749.0,28.67
2753.0,28.33
2851.0,26.67
3147.0,26.33
3645.0,26.67
3857.0,25.0
3842.0,25.67
3784.0,29.33
3749.0,34.0
3698.0,38.0
3632.0,42.0
3588.0,43.67
3570.0,44.0
3607.0,43.33
3953.0,42.0
4117.0,40.67
4062.0,40.0
3953.0,37.67
3814.0,37.0
3612.0,36.67
3309.0,36.33
2991.0,37.0
2774.0,34.33
2646.0,35.0
2614.0,33.0
2613.0,31.33
2665.0,30.33
2791.0,28.67
3041.0,27.0
3308.0,25.67
3534.0,25.0
3633.0,27.67
3629.0,29.33
3582.0,30.67
3500.0,32.33
3442.0,33.0
3432.0,33.33
3507.0,32.0
3891.0,29.0
4092.0,26.33
4036.0,23.0
3935.0,22.0
3812.0,21.33
3646.0,20.0
3393.0,19.67
3125.0,20.67
2922.0,20.67
2810.0,20.67
2749.0,20.67
2732.0,20.33
2773.0,20.67
2856.0,20.67
3034.0,21.33
3255.0,21.33
3552.0,22.67
3738.0,23.67
3808.0,24.67
3839.0,25.0
3863.0,25.0
3867.0,25.0
3867.0,25.0
3955.0,25.0
4255.0,24.67
4382.0,24.67
4325.0,24.67
4192.0,24.67
4005.0,24.67
3733.0,24.67
3397.0,25.0
3094.0,26.33
2899.0,26.33
2791.0,26.67
2752.0,27.0
2726.0,26.67
2845.0,27.0
3121.0,27.0
3568.0,27.0
3824.0,27.0
3935.0,28.0
3970.0,28.67
4013.0,29.0
4014.0,29.67
3972.0,30.33
3954.0,31.0
3900.0,31.0
3938.0,31.33
4207.0,31.67
4337.0,32.0
4313.0,32.67
4170.0,33.0
3972.0,33.67
3666.0,33.67
3282.0,34.0
2948.0,34.67
2734.0,34.67
2647.0,34.67
2597.0,35.33
2584.0,35.67
2674.0,36.0
2952.0,36.67
3424.0,36.33
3695.0,39.0
3731.0,39.33
3750.0,39.33
3774.0,41.0
3773.0,41.67
3738.0,42.0
3725.0,42.0
3693.0,43.0
3738.0,42.67
4020.0,41.67
4189.0,41.0
4149.0,41.0
4033.0,40.67
3839.0,40.0
3539.0,40.0
3191.0,38.67
2858.0,38.0
2639.0,38.0
2521.0,37.33
2482.0,37.0
2482.0,36.67
2586.0,36.33
2880.0,36.33
3379.0,36.0
3641.0,36.0
3669.0,35.0
3678.0,36.33
3686.0,38.0
3670.0,38.0
3629.0,38.67
3628.0,39.33
3615.0,38.33
3670.0,38.67
3994.0,37.67
4188.0,37.33
4169.0,36.67
4086.0,36.33
3931.0,36.0
3661.0,36.33
3290.0,36.0
2960.0,35.67
2754.0,35.0
2634.0,34.33
2594.0,34.0
2601.0,34.33
2703.0,33.0
3007.0,31.0
3507.0,30.0
3732.0,30.0
3749.0,31.0
3744.0,33.0
3722.0,34.0
3706.0,35.33
3657.0,37.0
3641.0,37.33
3640.0,37.67
3704.0,36.67
4016.0,36.0
4182.0,34.33
4151.0,33.33
4080.0,33.33
3982.0,33.33
3708.0,34.0
3313.0,34.0
2993.0,34.33
2779.0,34.0
2654.0,33.33
2598.0,34.0
2650.0,33.67
2747.0,34.0
2996.0,34.67
3435.0,38.67
3720.0,39.33
3795.0,40.67
3835.0,41.33
3854.0,42.67
3856.0,44.0
3793.0,45.33
3753.0,47.0
3693.0,48.67
3639.0,49.67
3852.0,49.33
3979.0,48.0
3896.0,45.33
3772.0,43.0
3635.0,41.33
3436.0,40.67
3146.0,39.67
2842.0,39.0
2632.0,38.33
2519.0,37.67
2466.0,38.0
2460.0,37.33
2495.0,36.33
2607.0,35.0
2799.0,34.67
3049.0,33.67
3336.0,34.33
3505.0,34.0
3561.0,35.0
3574.0,34.33
3534.0,34.33
3525.0,33.67
3539.0,32.0
3593.0,30.67
3912.0,29.67
4086.0,28.33
4070.0,28.0
3985.0,27.0
3865.0,26.67
3699.0,26.33
3453.0,25.67
3174.0,25.0
2953.0,25.0
2846.0,25.33
2789.0,24.67
2773.0,24.0
2788.0,23.67
2875.0,22.67
3057.0,21.67
3272.0,21.33
3515.0,22.33
3652.0,26.0
3670.0,28.33
3652.0,30.33
3621.0,31.33
3572.0,33.67
3546.0,34.33
3572.0,34.33
3910.0,33.0
4124.0,31.67
4092.0,31.0
4007.0,30.33
3878.0,30.33
3666.0,29.33
3377.0,28.33
3076.0,29.33
2860.0,29.0
2736.0,28.67
2661.0,28.33
2658.0,28.33
2706.0,27.67
2875.0,27.33
3119.0,25.33
3360.0,25.33
3585.0,25.33
3702.0,28.0
3738.0,30.0
3710.0,31.0
3624.0,31.33
3561.0,32.0
3524.0,33.0
3562.0,32.67
3852.0,30.67
3938.0,28.0
3797.0,26.0
3666.0,24.67
3567.0,24.0
3473.0,24.33
3293.0,24.33
3046.0,24.0
2837.0,23.0
2704.0,23.0
2644.0,22.0
2620.0,20.67
2645.0,21.67
2739.0,22.33
2930.0,23.33
3194.0,23.33
3424.0,23.0
3552.0,23.33
3581.0,23.33
3578.0,24.33
3508.0,25.33
3399.0,25.67
3304.0,27.33
3308.0,27.67
3535.0,27.0
3671.0,25.0
3664.0,24.67
3633.0,22.0
3575.0,22.0
3421.0,21.67
3194.0,21.0
2951.0,20.33
2796.0,19.0
2708.0,18.0
2671.0,17.0
2691.0,16.33
2794.0,15.0
3018.0,14.0
3365.0,14.33
3626.0,14.33
3791.0,14.67
3862.0,18.0
3876.0,21.33
3848.0,24.67
3797.0,26.0
3784.0,27.0
3766.0,27.33
3799.0,27.67
4108.0,26.67
4292.0,24.67
4266.0,24.33
4158.0,24.67
3983.0,25.0
3722.0,25.0
3405.0,25.0
3093.0,24.33
2890.0,24.0
2789.0,23.33
2731.0,23.0
2728.0,23.0
2800.0,23.33
2983.0,23.67
3286.0,25.0
3545.0,26.0
3722.0,27.0
3874.0,26.67
3981.0,27.33
4034.0,28.0
4017.0,28.67
3984.0,29.0
3899.0,28.67
3905.0,29.33
4201.0,28.0
4377.0,27.33
4301.0,27.33
4129.0,26.67
3900.0,26.67
3625.0,27.0
3292.0,26.67
2997.0,26.67
2809.0,26.67
2712.0,27.0
2666.0,27.0
2680.0,27.0
2766.0,27.0
2971.0,26.67
3292.0,26.33
3533.0,26.0
3678.0,26.33
3772.0,27.0
3798.0,28.0
3777.0,29.0
3729.0,29.33
3692.0,30.67
3662.0,31.67
3673.0,31.0
3989.0,29.33
4217.0,27.33
4173.0,25.67
4042.0,24.0
3898.0,23.0
3661.0,23.0
3350.0,23.67
3079.0,23.67
2874.0,22.0
2757.0,20.0
2717.0,19.67
2692.0,18.67
2736.0,17.33
2840.0,17.0
3034.0,17.33
3252.0,18.33
3507.0,18.67
3687.0,21.67
3746.0,23.0
3752.0,24.67
3725.0,26.33
3676.0,26.67
3652.0,26.67
3697.0,26.33
3993.0,26.67
4183.0,26.0
4118.0,26.0
3981.0,25.67
3802.0,25.0
3609.0,24.67
3323.0,23.67
3051.0,23.0
2859.0,22.33
2732.0,22.0
2690.0,22.33
2679.0,22.33
2711.0,22.67
2804.0,23.0
2971.0,23.33
3169.0,22.67
3427.0,21.67
3598.0,21.0
3708.0,21.33
3760.0,21.33
3765.0,21.67
3718.0,23.33
3684.0,22.0
3715.0,22.33
4065.0,20.33
4304.0,20.0
4253.0,18.33
4119.0,17.67
3977.0,16.67
3736.0,16.67
3444.0,17.33
3178.0,17.0
2999.0,16.0
2897.0,15.67
2845.0,16.33
2835.0,17.33
2898.0,17.67
3073.0,18.67
3356.0,18.67
3585.0,17.67
3765.0,17.0
3894.0,21.0
3906.0,24.67
3863.0,26.67
3807.0,28.33
3740.0,29.67
3699.0,30.0
3706.0,30.67
3952.0,30.67
4121.0,30.0
3969.0,29.0
3769.0,28.67
3585.0,28.67
3407.0,28.33
3219.0,29.0
3035.0,29.0
2866.0,29.33
2710.0,29.33
2605.0,30.0
2567.0,31.67
2596.0,31.0
2678.0,28.33
2801.0,28.0
2948.0,27.0
3142.0,26.0
3353.0,26.0
3489.0,24.67
3544.0,24.33
3522.0,24.33
3477.0,24.67
3483.0,25.0
3542.0,24.0
3911.0,22.0
4207.0,20.0
4168.0,18.33
4048.0,16.33
3854.0,15.67
3606.0,13.33
3292.0,13.0
3049.0,10.33
2924.0,10.0
2856.0,9.67
2825.0,9.33
2865.0,9.67
2979.0,8.33
3294.0,7.67
3798.0,7.0
4009.0,8.33
4047.0,10.0
4076.0,12.67
4075.0,16.33
4056.0,17.67
4033.0,19.0
4012.0,19.67
3967.0,17.33
4000.0,16.67
4275.0,15.33
4552.0,13.0
4541.0,11.0
4455.0,9.0
4276.0,6.67
4033.0,4.67
3703.0,2.67
3436.0,1.33
3279.0,0.33
3196.0,0.0
3142.0,-1.0
3159.0,-1.67
3262.0,-0.67
3550.0,-2.67
4039.0,-3.33
4239.0,-3.33
4236.0,-2.0
4199.0,1.0
4190.0,6.0
4139.0,8.33
4064.0,10.67
4042.0,12.67
4008.0,13.67
4027.0,15.33
4268.0,15.0
4540.0,13.0
4537.0,12.0
4439.0,9.33
4238.0,8.33
3966.0,6.0
3622.0,7.67
3334.0,9.0
3163.0,9.0
3081.0,8.67
3041.0,9.33
3035.0,9.67
3133.0,10.33
3405.0,10.33
3857.0,11.0
4078.0,12.33
4112.0,17.33
4127.0,19.33
4125.0,22.33
4065.0,25.67
3984.0,30.0
3943.0,32.0
3889.0,34.67
3860.0,34.0
4076.0,34.33
4247.0,33.67
4180.0,33.67
4036.0,34.0
3883.0,33.33
3649.0,33.33
3373.0,33.33
3089.0,32.67
2891.0,33.0
2786.0,33.0
2712.0,33.33
2694.0,32.67
2714.0,32.33
2841.0,32.0
3033.0,32.33
3243.0,30.67
3456.0,31.33
3607.0,31.67
3631.0,30.0
3607.0,30.33
3548.0,30.33
3481.0,30.67
3454.0,31.0
3496.0,30.0
3765.0,29.0
4051.0,26.33
4010.0,24.67
3893.0,20.33
3754.0,20.0
3577.0,15.67
3342.0,16.0
3096.0,15.0
2918.0,15.67
2814.0,16.33
2762.0,16.67
2736.0,17.67
2758.0,19.0
2832.0,19.33
2990.0,20.67
3183.0,22.0
3415.0,22.0
3583.0,23.33
3641.0,26.0
3631.0,28.67
3594.0,31.67
3531.0,34.0
3480.0,35.67
3500.0,36.0
3821.0,35.67
4097.0,33.67
4030.0,33.67
3874.0,32.0
3672.0,31.67
3381.0,28.33
3112.0,27.0
2887.0,28.0
2736.0,26.33
2669.0,25.0
2652.0,24.67
2678.0,23.67
2797.0,22.67
3077.0,22.67
3567.0,23.33
3785.0,23.67
3824.0,22.33
3850.0,22.0
3851.0,22.0
3815.0,23.33
3765.0,25.0
3725.0,26.0
3687.0,27.0
3731.0,26.33
3990.0,26.0
4311.0,22.67
4325.0,19.33
4197.0,16.67
4018.0,16.67
3742.0,18.33
3427.0,18.33
3152.0,17.0
2991.0,16.67
2903.0,17.67
2874.0,19.67
2880.0,19.67
2978.0,20.0
3254.0,19.0
3728.0,19.0
3908.0,20.0
3909.0,20.0
3896.0,22.33
3835.0,26.67
3783.0,30.67
3730.0,35.67
3685.0,38.33
3634.0,39.67
3663.0,40.33
3930.0,39.0
4213.0,34.33
4196.0,30.33
4076.0,28.67
3874.0,25.67
3592.0,23.33
3263.0,22.33
2981.0,21.67
2836.0,21.33
2750.0,20.0
2719.0,19.67
2728.0,19.33
2836.0,17.33
3123.0,16.67
3634.0,16.0
3847.0,14.67
3842.0,16.33
3828.0,18.33
3801.0,26.67
3776.0,30.0
3760.0,31.67
3755.0,34.0
3739.0,34.0
3770.0,35.0
4008.0,36.67
4191.0,37.0
4141.0,37.0
4016.0,34.67
3810.0,35.67
3535.0,34.67
3196.0,34.0
2927.0,38.67
2749.0,39.67
2670.0,38.67
2645.0,39.67
2631.0,38.67
2739.0,38.0
3030.0,37.67
3521.0,37.67
3712.0,37.67
3698.0,37.67
3699.0,39.0
3719.0,39.33
3686.0,40.33
3632.0,40.67
3595.0,40.67
3563.0,41.0
3584.0,40.67
3825.0,39.67
4100.0,37.0
4086.0,36.0
3971.0,35.67
3793.0,34.0
3509.0,31.33
3190.0,29.0
2924.0,29.0
2768.0,26.0
2687.0,24.33
2665.0,24.0
2667.0,23.0
2771.0,22.0
3058.0,21.33
3556.0,20.0
3749.0,20.33
3754.0,21.33
3755.0,24.67
3743.0,31.0
3717.0,32.33
3674.0,34.33
3658.0,35.0
3633.0,35.67
3634.0,35.67
3844.0,36.0
3997.0,35.33
3921.0,35.33
3784.0,34.67
3626.0,34.67
3425.0,34.33
3142.0,34.0
2875.0,34.33
2692.0,34.67
2577.0,35.0
2521.0,35.33
2494.0,35.33
2534.0,35.33
2639.0,35.67
2838.0,35.67
3075.0,36.0
3325.0,36.33
3498.0,37.0
3556.0,37.67
3551.0,39.0
3493.0,40.33
3426.0,40.67
3376.0,41.33
3389.0,41.0
3627.0,41.0
3821.0,40.0
3764.0,39.33
3598.0,39.0
3441.0,39.33
3265.0,39.33
3001.0,39.33
