Date,Hour,load,T
2013/1/1,9,3142,26.00
2013/1/1,10,3353,26.00
2013/1/1,11,3489,24.67
2013/1/1,12,3544,24.33
2013/1/1,13,3522,24.33
2013/1/1,14,3477,24.67
2013/1/1,15,3483,25.00
2013/1/1,16,3542,24.00
2013/1/1,17,3911,22.00
2013/1/1,18,4207,20.00
2013/1/1,19,4168,18.33
2013/1/1,20,4048,16.33
2013/1/1,21,3854,15.67
2013/1/1,22,3606,13.33
2013/1/1,23,3292,13.00
2013/1/1,24,3049,10.33
2013/1/2,1,2924,10.00
2013/1/2,2,2856,9.67
2013/1/2,3,2825,9.33
2013/1/2,4,2865,9.67
2013/1/2,5,2979,8.33
2013/1/2,6,3294,7.67
2013/1/2,7,3798,7.00
2013/1/2,8,4009,8.33
2013/1/2,9,4047,10.00
2013/1/2,10,4076,12.67
2013/1/2,11,4075,16.33
2013/1/2,12,4056,17.67
2013/1/2,13,4033,19.00
2013/1/2,14,4012,19.67
2013/1/2,15,3967,17.33
2013/1/2,16,4000,16.67
2013/1/2,17,4275,15.33
2013/1/2,18,4552,13.00
2013/1/2,19,4541,11.00
2013/1/2,20,4455,9.00
2013/1/2,21,4276,6.67
2013/1/2,22,4033,4.67
2013/1/2,23,3703,2.67
2013/1/2,24,3436,1.33
2013/1/3,1,3279,0.33
2013/1/3,2,3196,0.00
2013/1/3,3,3142,-1.00
2013/1/3,4,3159,-1.67
2013/1/3,5,3262,-0.67
2013/1/3,6,3550,-2.67
2013/1/3,7,4039,-3.33
2013/1/3,8,4239,-3.33
2013/1/3,9,4236,-2.00
2013/1/3,10,4199,1.00
2013/1/3,11,4190,6.00
2013/1/3,12,4139,8.33
2013/1/3,13,4064,10.67
2013/1/3,14,4042,12.67
2013/1/3,15,4008,13.67
2013/1/3,16,4027,15.33
2013/1/3,17,4268,15.00
2013/1/3,18,4540,13.00
2013/1/3,19,4537,12.00
2013/1/3,20,4439,9.33
2013/1/3,21,4238,8.33
2013/1/3,22,3966,6.00
2013/1/3,23,3622,7.67
2013/1/3,24,3334,9.00
2013/1/4,1,3163,9.00
2013/1/4,2,3081,8.67
2013/1/4,3,3041,9.33
2013/1/4,4,3035,9.67
2013/1/4,5,3133,10.33
2013/1/4,6,3405,10.33
2013/1/4,7,3857,11.00
2013/1/4,8,4078,12.33
2013/1/4,9,4112,17.33
2013/1/4,10,4127,19.33
2013/1/4,11,4125,22.33
2013/1/4,12,4065,25.67
2013/1/4,13,3984,30.00
2013/1/4,14,3943,32.00
2013/1/4,15,3889,34.67
2013/1/4,16,3860,34.00
2013/1/4,17,4076,34.33
2013/1/4,18,4247,33.67
2013/1/4,19,4180,33.67
2013/1/4,20,4036,34.00
2013/1/4,21,3883,33.33
2013/1/4,22,3649,33.33
2013/1/4,23,3373,33.33
2013/1/4,24,3089,32.67
2013/1/5,1,2891,33.00
2013/1/5,2,2786,33.00
2013/1/5,3,2712,33.33
2013/1/5,4,2694,32.67
2013/1/5,5,2714,32.33
2013/1/5,6,2841,32.00
2013/1/5,7,3033,32.33
2013/1/5,8,3243,30.67
2013/1/5,9,3456,31.33
2013/1/5,10,3607,31.67
2013/1/5,11,3631,30.00
2013/1/5,12,3607,30.33
2013/1/5,13,3548,30.33
2013/1/5,14,3481,30.67
2013/1/5,15,3454,31.00
2013/1/5,16,3496,30.00
2013/1/5,17,3765,29.00
2013/1/5,18,4051,26.33
2013/1/5,19,4010,24.67
2013/1/5,20,3893,20.33
2013/1/5,21,3754,20.00
2013/1/5,22,3577,15.67
2013/1/5,23,3342,16.00
2013/1/5,24,3096,15.00
2013/1/6,1,2918,15.67
2013/1/6,2,2814,16.33
2013/1/6,3,2762,16.67
2013/1/6,4,2736,17.67
2013/1/6,5,2758,19.00
2013/1/6,6,2832,19.33
2013/1/6,7,2990,20.67
2013/1/6,8,3183,22.00
2013/1/6,9,3415,22.00
2013/1/6,10,3583,23.33
2013/1/6,11,3641,26.00
2013/1/6,12,3631,28.67
2013/1/6,13,3594,31.67
2013/1/6,14,3531,34.00
2013/1/6,15,3480,35.67
2013/1/6,16,3500,36.00
2013/1/6,17,3821,35.67
2013/1/6,18,4097,33.67
2013/1/6,19,4030,33.67
2013/1/6,20,3874,32.00
2013/1/6,21,3672,31.67
2013/1/6,22,3381,28.33
2013/1/6,23,3112,27.00
2013/1/6,24,2887,28.00
2013/1/7,1,2736,26.33
2013/1/7,2,2669,25.00
2013/1/7,3,2652,24.67
2013/1/7,4,2678,23.67
2013/1/7,5,2797,22.67
2013/1/7,6,3077,22.67
2013/1/7,7,3567,23.33
2013/1/7,8,3785,23.67
2013/1/7,9,3824,22.33
2013/1/7,10,3850,22.00
2013/1/7,11,3851,22.00
2013/1/7,12,3815,23.33
2013/1/7,13,3765,25.00
2013/1/7,14,3725,26.00
2013/1/7,15,3687,27.00
2013/1/7,16,3731,26.33
2013/1/7,17,3990,26.00
2013/1/7,18,4311,22.67
2013/1/7,19,4325,19.33
2013/1/7,20,4197,16.67
2013/1/7,21,4018,16.67
2013/1/7,22,3742,18.33
2013/1/7,23,3427,18.33
2013/1/7,24,3152,17.00
2013/1/8,1,2991,16.67
2013/1/8,2,2903,17.67
2013/1/8,3,2874,19.67
2013/1/8,4,2880,19.67
2013/1/8,5,2978,20.00
2013/1/8,6,3254,19.00
2013/1/8,7,3728,19.00
2013/1/8,8,3908,20.00
2013/1/8,9,3909,20.00
2013/1/8,10,3896,22.33
2013/1/8,11,3835,26.67
2013/1/8,12,3783,30.67
2013/1/8,13,3730,35.67
2013/1/8,14,3685,38.33
2013/1/8,15,3634,39.67
2013/1/8,16,3663,40.33
2013/1/8,17,3930,39.00
2013/1/8,18,4213,34.33
2013/1/8,19,4196,30.33
2013/1/8,20,4076,28.67
2013/1/8,21,3874,25.67
2013/1/8,22,3592,23.33
2013/1/8,23,3263,22.33
2013/1/8,24,2981,21.67
2013/1/9,1,2836,21.33
2013/1/9,2,2750,20.00
2013/1/9,3,2719,19.67
2013/1/9,4,2728,19.33
2013/1/9,5,2836,17.33
2013/1/9,6,3123,16.67
2013/1/9,7,3634,16.00
2013/1/9,8,3847,14.67
2013/1/9,9,3842,16.33
2013/1/9,10,3828,18.33
2013/1/9,11,3801,26.67
2013/1/9,12,3776,30.00
2013/1/9,13,3760,31.67
2013/1/9,14,3755,34.00
2013/1/9,15,3739,34.00
2013/1/9,16,3770,35.00
2013/1/9,17,4008,36.67
2013/1/9,18,4191,37.00
2013/1/9,19,4141,37.00
2013/1/9,20,4016,34.67
2013/1/9,21,3810,35.67
2013/1/9,22,3535,34.67
2013/1/9,23,3196,34.00
2013/1/9,24,2927,38.67
2013/1/10,1,2749,39.67
2013/1/10,2,2670,38.67
2013/1/10,3,2645,39.67
2013/1/10,4,2631,38.67
2013/1/10,5,2739,38.00
2013/1/10,6,3030,37.67
2013/1/10,7,3521,37.67
2013/1/10,8,3712,37.67
2013/1/10,9,3698,37.67
2013/1/10,10,3699,39.00
2013/1/10,11,3719,39.33
2013/1/10,12,3686,40.33
2013/1/10,13,3632,40.67
2013/1/10,14,3595,40.67
2013/1/10,15,3563,41.00
2013/1/10,16,3584,40.67
2013/1/10,17,3825,39.67
2013/1/10,18,4100,37.00
2013/1/10,19,4086,36.00
2013/1/10,20,3971,35.67
2013/1/10,21,3793,34.00
2013/1/10,22,3509,31.33
2013/1/10,23,3190,29.00
2013/1/10,24,2924,29.00
2013/1/11,1,2768,26.00
2013/1/11,2,2687,24.33
2013/1/11,3,2665,24.00
2013/1/11,4,2667,23.00
2013/1/11,5,2771,22.00
2013/1/11,6,3058,21.33
2013/1/11,7,3556,20.00
2013/1/11,8,3749,20.33
2013/1/11,9,3754,21.33
2013/1/11,10,3755,24.67
2013/1/11,11,3743,31.00
2013/1/11,12,3717,32.33
2013/1/11,13,3674,34.33
2013/1/11,14,3658,35.00
2013/1/11,15,3633,35.67
2013/1/11,16,3634,35.67
2013/1/11,17,3844,36.00
2013/1/11,18,3997,35.33
2013/1/11,19,3921,35.33
2013/1/11,20,3784,34.67
2013/1/11,21,3626,34.67
2013/1/11,22,3425,34.33
2013/1/11,23,3142,34.00
2013/1/11,24,2875,34.33
2013/1/12,1,2692,34.67
2013/1/12,2,2577,35.00
2013/1/12,3,2521,35.33
2013/1/12,4,2494,35.33
2013/1/12,5,2534,35.33
2013/1/12,6,2639,35.67
2013/1/12,7,2838,35.67
2013/1/12,8,3075,36.00
2013/1/12,9,3325,36.33
2013/1/12,10,3498,37.00
2013/1/12,11,3556,37.67
2013/1/12,12,3551,39.00
2013/1/12,13,3493,40.33
2013/1/12,14,3426,40.67
2013/1/12,15,3376,41.33
2013/1/12,16,3389,41.00
2013/1/12,17,3627,41.00
2013/1/12,18,3821,40.00
2013/1/12,19,3764,39.33
2013/1/12,20,3598,39.00
2013/1/12,21,3441,39.33
2013/1/12,22,3265,39.33
2013/1/12,23,3001,39.33
2013/1/12,24,2742,39.67
2013/1/13,1,2553,39.67
2013/1/13,2,2439,39.33
2013/1/13,3,2384,38.67
2013/1/13,4,2370,39.00
2013/1/13,5,2394,37.00
2013/1/13,6,2462,37.33
2013/1/13,7,2626,37.00
2013/1/13,8,2849,37.00
2013/1/13,9,3125,36.67
2013/1/13,10,3318,38.67
2013/1/13,11,3404,39.33
2013/1/13,12,3437,40.00
2013/1/13,13,3440,40.33
2013/1/13,14,3405,41.67
2013/1/13,15,3386,42.00
2013/1/13,16,3426,42.33
2013/1/13,17,3677,43.00
2013/1/13,18,3823,42.67
2013/1/13,19,3763,44.00
2013/1/13,20,3577,44.33
2013/1/13,21,3438,44.33
2013/1/13,22,3148,43.67
2013/1/13,23,2853,45.00
2013/1/13,24,2617,43.67
2013/1/14,1,2469,43.67
2013/1/14,2,2400,44.00
2013/1/14,3,2371,44.33
2013/1/14,4,2382,44.67
2013/1/14,5,2494,43.67
2013/1/14,6,2799,44.00
2013/1/14,7,3290,45.33
2013/1/14,8,3532,44.33
2013/1/14,9,3556,43.67
2013/1/14,10,3574,44.00
2013/1/14,11,3600,45.67
2013/1/14,12,3575,47.33
2013/1/14,13,3526,51.33
2013/1/14,14,3486,52.33
2013/1/14,15,3444,52.00
2013/1/14,16,3461,50.67
2013/1/14,17,3707,47.67
2013/1/14,18,4012,44.33
2013/1/14,19,4016,41.67
2013/1/14,20,3893,40.00
2013/1/14,21,3717,38.67
2013/1/14,22,3446,38.00
2013/1/14,23,3132,36.00
2013/1/14,24,2871,36.67
2013/1/15,1,2712,35.33
2013/1/15,2,2634,35.33
2013/1/15,3,2592,34.67
2013/1/15,4,2589,33.00
2013/1/15,5,2702,32.33
2013/1/15,6,3008,30.33
2013/1/15,7,3511,28.00
2013/1/15,8,3754,28.00
2013/1/15,9,3742,28.33
2013/1/15,10,3753,31.67
2013/1/15,11,3773,34.67
2013/1/15,12,3758,35.33
2013/1/15,13,3744,36.67
2013/1/15,14,3723,36.00
2013/1/15,15,3676,36.67
2013/1/15,16,3681,36.00
2013/1/15,17,3921,34.00
2013/1/15,18,4185,33.00
2013/1/15,19,4169,31.00
2013/1/15,20,4053,30.67
2013/1/15,21,3856,29.00
2013/1/15,22,3587,28.33
2013/1/15,23,3248,29.00
2013/1/15,24,2988,28.67
2013/1/16,1,2828,28.67
2013/1/16,2,2743,28.67
2013/1/16,3,2710,29.00
2013/1/16,4,2715,29.67
2013/1/16,5,2808,30.00
2013/1/16,6,3090,30.00
2013/1/16,7,3571,29.33
2013/1/16,8,3810,29.00
2013/1/16,9,3835,29.33
2013/1/16,10,3897,29.67
2013/1/16,11,3951,30.00
2013/1/16,12,3963,30.00
2013/1/16,13,3949,30.33
2013/1/16,14,3917,30.67
2013/1/16,15,3870,30.67
2013/1/16,16,3862,31.00
2013/1/16,17,4058,30.67
2013/1/16,18,4296,30.33
2013/1/16,19,4256,30.00
2013/1/16,20,4101,29.00
2013/1/16,21,3897,30.00
2013/1/16,22,3608,29.67
2013/1/16,23,3271,30.00
2013/1/16,24,3015,29.67
2013/1/17,1,2859,27.67
2013/1/17,2,2793,26.33
2013/1/17,3,2751,27.00
2013/1/17,4,2768,25.33
2013/1/17,5,2864,24.00
2013/1/17,6,3159,26.67
2013/1/17,7,3659,27.00
2013/1/17,8,3849,27.33
2013/1/17,9,3829,30.00
2013/1/17,10,3804,31.33
2013/1/17,11,3810,32.67
2013/1/17,12,3793,32.00
2013/1/17,13,3769,32.00
2013/1/17,14,3742,31.33
2013/1/17,15,3719,29.00
2013/1/17,16,3756,27.67
2013/1/17,17,3994,25.67
2013/1/17,18,4297,23.33
2013/1/17,19,4294,22.33
2013/1/17,20,4205,21.33
2013/1/17,21,4045,20.00
2013/1/17,22,3806,18.67
2013/1/17,23,3481,17.67
2013/1/17,24,3208,16.00
2013/1/18,1,3053,14.67
2013/1/18,2,2988,14.00
2013/1/18,3,2976,12.33
2013/1/18,4,2989,11.33
2013/1/18,5,3087,10.33
2013/1/18,6,3382,9.33
2013/1/18,7,3882,7.67
2013/1/18,8,4105,6.00
2013/1/18,9,4106,6.00
2013/1/18,10,4101,8.33
2013/1/18,11,4102,11.00
2013/1/18,12,4055,13.33
2013/1/18,13,3991,16.33
2013/1/18,14,3948,18.00
2013/1/18,15,3897,19.33
2013/1/18,16,3908,20.00
2013/1/18,17,4067,19.33
2013/1/18,18,4340,17.33
2013/1/18,19,4316,16.33
2013/1/18,20,4209,15.00
2013/1/18,21,4065,14.33
2013/1/18,22,3874,14.67
2013/1/18,23,3572,14.67
2013/1/18,24,3295,15.33
2013/1/19,1,3097,17.00
2013/1/19,2,2990,18.33
2013/1/19,3,2932,20.33
2013/1/19,4,2900,21.67
2013/1/19,5,2906,22.33
2013/1/19,6,2984,23.33
2013/1/19,7,3171,24.67
2013/1/19,8,3411,25.67
2013/1/19,9,3632,26.33
2013/1/19,10,3759,27.33
2013/1/19,11,3773,29.67
2013/1/19,12,3738,32.67
2013/1/19,13,3655,35.00
2013/1/19,14,3567,36.67
2013/1/19,15,3518,38.33
2013/1/19,16,3499,39.33
2013/1/19,17,3696,39.67
2013/1/19,18,3949,39.00
2013/1/19,19,3872,38.00
2013/1/19,20,3724,38.67
2013/1/19,21,3567,38.67
2013/1/19,22,3371,38.67
2013/1/19,23,3137,38.33
2013/1/19,24,2881,38.00
2013/1/20,1,2710,38.33
2013/1/20,2,2597,38.67
2013/1/20,3,2549,39.00
2013/1/20,4,2519,39.00
2013/1/20,5,2548,39.00
2013/1/20,6,2623,39.00
2013/1/20,7,2780,38.33
2013/1/20,8,2998,37.67
2013/1/20,9,3247,37.33
2013/1/20,10,3389,39.33
2013/1/20,11,3441,42.00
2013/1/20,12,3460,43.33
2013/1/20,13,3466,44.33
2013/1/20,14,3435,42.33
2013/1/20,15,3409,40.00
2013/1/20,16,3427,39.67
2013/1/20,17,3652,37.67
2013/1/20,18,3982,34.67
2013/1/20,19,3932,31.67
2013/1/20,20,3740,30.00
2013/1/20,21,3616,28.00
2013/1/20,22,3422,27.00
2013/1/20,23,3219,25.33
2013/1/20,24,2975,23.33
2013/1/21,1,2863,21.67
2013/1/21,2,2803,20.33
2013/1/21,3,2788,18.33
2013/1/21,4,2817,16.67
2013/1/21,5,2922,15.33
2013/1/21,6,3176,14.33
2013/1/21,7,3519,14.00
2013/1/21,8,3773,12.67
2013/1/21,9,3951,14.00
2013/1/21,10,4055,16.00
2013/1/21,11,4099,17.67
2013/1/21,12,4049,19.67
2013/1/21,13,3996,21.33
2013/1/21,14,3973,22.33
2013/1/21,15,3947,23.33
2013/1/21,16,3945,22.67
2013/1/21,17,4164,22.00
2013/1/21,18,4391,21.00
2013/1/21,19,4340,20.00
2013/1/21,20,4204,18.67
2013/1/21,21,4017,18.00
2013/1/21,22,3744,17.67
2013/1/21,23,3435,16.67
2013/1/21,24,3179,17.33
2013/1/22,1,3036,17.33
2013/1/22,2,2951,16.33
2013/1/22,3,2930,15.67
2013/1/22,4,2927,15.33
2013/1/22,5,3018,14.33
2013/1/22,6,3328,14.00
2013/1/22,7,3829,13.67
2013/1/22,8,4030,13.33
2013/1/22,9,4045,13.00
2013/1/22,10,4047,12.67
2013/1/22,11,4062,14.00
2013/1/22,12,4048,15.33
2013/1/22,13,4000,16.00
2013/1/22,14,3972,16.00
2013/1/22,15,3956,16.33
2013/1/22,16,3970,17.00
2013/1/22,17,4152,16.00
2013/1/22,18,4458,14.33
2013/1/22,19,4457,14.00
2013/1/22,20,4354,12.33
2013/1/22,21,4181,11.00
2013/1/22,22,3924,9.33
2013/1/22,23,3606,8.33
2013/1/22,24,3357,7.00
2013/1/23,1,3209,4.00
2013/1/23,2,3143,3.00
2013/1/23,3,3118,2.33
2013/1/23,4,3136,3.00
2013/1/23,5,3245,2.67
2013/1/23,6,3539,1.00
2013/1/23,7,4031,-0.33
2013/1/23,8,4214,-2.00
2013/1/23,9,4214,-2.33
2013/1/23,10,4213,-1.00
2013/1/23,11,4229,0.33
2013/1/23,12,4212,1.67
2013/1/23,13,4164,3.00
2013/1/23,14,4130,4.33
2013/1/23,15,4094,5.33
2013/1/23,16,4117,5.67
2013/1/23,17,4309,4.67
2013/1/23,18,4623,3.00
2013/1/23,19,4649,1.33
2013/1/23,20,4535,1.00
2013/1/23,21,4368,-0.33
2013/1/23,22,4101,-1.67
2013/1/23,23,3782,-2.33
2013/1/23,24,3527,-2.67
2013/1/24,1,3360,-4.33
2013/1/24,2,3306,-4.67
2013/1/24,3,3272,-4.33
2013/1/24,4,3282,-4.67
2013/1/24,5,3393,-5.67
2013/1/24,6,3699,-5.67
2013/1/24,7,4231,-6.00
2013/1/24,8,4391,-6.33
2013/1/24,9,4380,-5.00
2013/1/24,10,4363,-1.33
2013/1/24,11,4348,3.00
2013/1/24,12,4292,6.00
2013/1/24,13,4255,9.00
2013/1/24,14,4233,12.00
2013/1/24,15,4188,13.33
2013/1/24,16,4185,13.00
2013/1/24,17,4329,12.67
2013/1/24,18,4627,10.67
2013/1/24,19,4650,10.33
2013/1/24,20,4536,10.00
2013/1/24,21,4380,9.00
2013/1/24,22,4120,8.00
2013/1/24,23,3789,6.33
2013/1/24,24,3513,6.00
2013/1/25,1,3347,5.67
2013/1/25,2,3255,4.33
2013/1/25,3,3227,3.67
2013/1/25,4,3223,2.67
2013/1/25,5,3329,2.33
2013/1/25,6,3599,2.00
2013/1/25,7,4077,1.33
2013/1/25,8,4277,0.67
2013/1/25,9,4294,2.67
2013/1/25,10,4292,5.67
2013/1/25,11,4264,8.33
2013/1/25,12,4184,11.33
2013/1/25,13,4102,13.00
2013/1/25,14,4049,15.00
2013/1/25,15,3867,16.67
2013/1/25,16,3801,17.33
2013/1/25,17,3974,17.00
2013/1/25,18,4330,16.00
2013/1/25,19,4322,15.00
2013/1/25,20,4186,15.00
2013/1/25,21,4040,14.67
2013/1/25,22,3825,15.00
2013/1/25,23,3553,14.67
2013/1/25,24,3294,13.33
2013/1/26,1,3139,12.67
2013/1/26,2,3035,12.00
2013/1/26,3,2982,11.33
2013/1/26,4,2970,11.00
2013/1/26,5,3029,10.00
2013/1/26,6,3155,8.33
2013/1/26,7,3367,7.00
2013/1/26,8,3578,6.00
2013/1/26,9,3805,7.33
2013/1/26,10,3930,10.00
2013/1/26,11,3928,12.67
2013/1/26,12,3889,14.33
2013/1/26,13,3818,16.67
2013/1/26,14,3729,17.67
2013/1/26,15,3700,18.33
2013/1/26,16,3749,18.00
2013/1/26,17,3943,17.00
2013/1/26,18,4269,16.00
2013/1/26,19,4252,15.00
2013/1/26,20,4115,14.33
2013/1/26,21,3971,13.67
2013/1/26,22,3776,13.33
2013/1/26,23,3517,12.67
2013/1/26,24,3309,13.33
2013/1/27,1,3153,12.33
2013/1/27,2,3061,11.67
2013/1/27,3,3009,11.33
2013/1/27,4,2991,11.00
2013/1/27,5,3011,11.33
2013/1/27,6,3090,9.33
2013/1/27,7,3259,9.33
2013/1/27,8,3463,8.67
2013/1/27,9,3692,10.33
2013/1/27,10,3813,12.67
2013/1/27,11,3827,15.33
2013/1/27,12,3814,17.67
2013/1/27,13,3769,20.00
2013/1/27,14,3685,22.00
2013/1/27,15,3644,23.67
2013/1/27,16,3675,24.33
2013/1/27,17,3887,23.33
2013/1/27,18,4274,20.67
2013/1/27,19,4295,18.67
2013/1/27,20,4152,16.33
2013/1/27,21,3974,14.67
2013/1/27,22,3694,12.67
2013/1/27,23,3418,12.33
2013/1/27,24,3181,11.33
2013/1/28,1,3045,9.67
2013/1/28,2,2986,9.33
2013/1/28,3,2964,8.33
2013/1/28,4,2991,8.67
2013/1/28,5,3082,8.00
2013/1/28,6,3382,6.67
2013/1/28,7,3879,8.33
2013/1/28,8,4074,9.67
2013/1/28,9,4068,12.00
2013/1/28,10,4089,15.33
2013/1/28,11,4082,18.67
2013/1/28,12,4055,22.33
2013/1/28,13,4013,23.33
2013/1/28,14,3997,23.00
2013/1/28,15,3958,22.67
2013/1/28,16,3986,23.00
2013/1/28,17,4134,22.00
2013/1/28,18,4365,21.67
2013/1/28,19,4257,22.00
2013/1/28,20,4093,21.67
2013/1/28,21,3874,21.67
2013/1/28,22,3620,22.33
2013/1/28,23,3341,22.00
2013/1/28,24,3100,22.33
2013/1/29,1,2935,22.67
2013/1/29,2,2866,22.33
2013/1/29,3,2838,22.00
2013/1/29,4,2821,22.00
2013/1/29,5,2919,22.00
2013/1/29,6,3199,22.00
2013/1/29,7,3673,20.00
2013/1/29,8,3876,19.00
2013/1/29,9,3864,20.00
2013/1/29,10,3866,22.00
2013/1/29,11,3864,24.67
2013/1/29,12,3840,26.33
2013/1/29,13,3797,29.00
2013/1/29,14,3777,30.67
2013/1/29,15,3746,31.00
2013/1/29,16,3759,31.00
2013/1/29,17,3919,31.33
2013/1/29,18,4194,31.33
2013/1/29,19,4197,31.67
2013/1/29,20,4065,32.00
2013/1/29,21,3841,32.33
2013/1/29,22,3532,32.33
2013/1/29,23,3184,33.33
2013/1/29,24,2912,33.33
2013/1/30,1,2790,33.67
2013/1/30,2,2699,34.00
2013/1/30,3,2656,34.67
2013/1/30,4,2655,35.00
2013/1/30,5,2723,35.33
2013/1/30,6,2978,36.00
2013/1/30,7,3404,37.00
2013/1/30,8,3670,37.67
2013/1/30,9,3759,38.67
2013/1/30,10,3777,39.00
2013/1/30,11,3792,40.67
2013/1/30,12,3784,40.67
2013/1/30,13,3741,42.00
2013/1/30,14,3714,42.33
2013/1/30,15,3671,43.67
2013/1/30,16,3676,44.67
2013/1/30,17,3837,45.67
2013/1/30,18,4053,46.33
2013/1/30,19,4011,45.67
2013/1/30,20,3874,46.67
2013/1/30,21,3677,49.67
2013/1/30,22,3395,52.00
2013/1/30,23,3045,49.33
2013/1/30,24,2800,49.33
2013/1/31,1,2652,52.67
2013/1/31,2,2563,53.67
2013/1/31,3,2511,53.33
2013/1/31,4,2500,53.33
2013/1/31,5,2583,53.67
2013/1/31,6,2838,53.67
2013/1/31,7,3312,54.67
2013/1/31,8,3543,54.00
2013/1/31,9,3519,51.67
2013/1/31,10,3521,50.00
2013/1/31,11,3568,45.67
2013/1/31,12,3542,44.00
2013/1/31,13,3463,44.00
2013/1/31,14,3482,42.00
2013/1/31,15,3447,41.00
2013/1/31,16,3504,38.00
2013/1/31,17,3675,36.67
2013/1/31,18,4023,35.00
2013/1/31,19,4080,33.67
2013/1/31,20,3995,32.67
2013/1/31,21,3847,31.33
2013/1/31,22,3590,29.67
2013/1/31,23,3274,29.00
2013/1/31,24,3026,28.33
2013/2/1,1,2885,27.33
2013/2/1,2,2808,27.00
2013/2/1,3,2783,25.33
2013/2/1,4,2784,23.33
2013/2/1,5,2891,22.67
2013/2/1,6,3173,22.00
2013/2/1,7,3660,21.67
2013/2/1,8,3831,21.67
2013/2/1,9,3859,21.67
2013/2/1,10,3888,23.33
2013/2/1,11,3898,23.33
2013/2/1,12,3879,23.67
2013/2/1,13,3822,24.00
2013/2/1,14,3798,25.00
2013/2/1,15,3749,25.00
2013/2/1,16,3739,26.67
2013/2/1,17,3881,24.67
2013/2/1,18,4173,22.67
2013/2/1,19,4181,21.00
2013/2/1,20,4084,19.67
2013/2/1,21,3949,18.67
2013/2/1,22,3768,17.67
2013/2/1,23,3502,17.00
2013/2/1,24,3255,16.33
2013/2/2,1,3095,15.33
2013/2/2,2,2997,14.33
2013/2/2,3,2952,14.67
2013/2/2,4,2944,14.00
2013/2/2,5,2981,12.33
2013/2/2,6,3095,12.33
2013/2/2,7,3302,11.33
2013/2/2,8,3529,11.00
2013/2/2,9,3732,13.67
2013/2/2,10,3810,16.00
2013/2/2,11,3820,18.67
2013/2/2,12,3793,20.67
2013/2/2,13,3722,22.00
2013/2/2,14,3671,23.33
2013/2/2,15,3649,24.00
2013/2/2,16,3669,24.67
2013/2/2,17,3831,24.33
2013/2/2,18,4080,24.00
2013/2/2,19,4049,24.00
2013/2/2,20,3932,23.67
2013/2/2,21,3785,23.67
2013/2/2,22,3583,23.67
2013/2/2,23,3316,22.67
2013/2/2,24,3086,22.67
2013/2/3,1,2939,21.00
2013/2/3,2,2849,20.00
2013/2/3,3,2798,19.33
2013/2/3,4,2786,18.67
2013/2/3,5,2807,16.67
2013/2/3,6,2899,16.67
2013/2/3,7,3058,15.33
2013/2/3,8,3267,14.33
2013/2/3,9,3517,15.33
2013/2/3,10,3647,19.33
2013/2/3,11,3693,21.67
2013/2/3,12,3697,24.00
2013/2/3,13,3666,25.33
2013/2/3,14,3631,26.67
2013/2/3,15,3607,26.67
2013/2/3,16,3661,27.00
2013/2/3,17,3840,26.67
2013/2/3,18,4139,25.00
2013/2/3,19,4056,24.00
2013/2/3,20,3850,23.67
2013/2/3,21,3690,22.67
2013/2/3,22,3519,23.00
2013/2/3,23,3279,22.00
2013/2/3,24,3059,22.00
2013/2/4,1,2886,21.67
2013/2/4,2,2820,21.00
2013/2/4,3,2796,21.00
2013/2/4,4,2818,20.33
2013/2/4,5,2931,19.67
2013/2/4,6,3234,18.00
2013/2/4,7,3740,18.00
2013/2/4,8,3899,17.00
2013/2/4,9,3911,18.00
2013/2/4,10,3912,20.67
2013/2/4,11,3917,24.33
2013/2/4,12,3920,25.33
2013/2/4,13,3876,25.00
2013/2/4,14,3843,26.67
2013/2/4,15,3821,26.33
2013/2/4,16,3839,26.67
2013/2/4,17,3973,26.00
2013/2/4,18,4323,23.67
2013/2/4,19,4363,22.33
2013/2/4,20,4274,21.33
2013/2/4,21,4093,20.00
2013/2/4,22,3810,17.67
2013/2/4,23,3480,16.67
2013/2/4,24,3242,15.67
2013/2/5,1,3115,14.33
2013/2/5,2,3044,13.33
2013/2/5,3,3005,12.33
2013/2/5,4,3011,10.00
2013/2/5,5,3113,9.33
2013/2/5,6,3423,7.00
2013/2/5,7,3896,7.33
2013/2/5,8,4076,6.33
2013/2/5,9,4039,7.67
2013/2/5,10,3994,11.33
2013/2/5,11,3966,15.00
2013/2/5,12,3926,16.67
2013/2/5,13,3855,19.33
2013/2/5,14,3810,21.33
2013/2/5,15,3751,24.00
2013/2/5,16,3763,24.33
2013/2/5,17,3916,23.67
2013/2/5,18,4269,22.33
2013/2/5,19,4320,21.00
2013/2/5,20,4215,21.33
2013/2/5,21,4036,21.00
2013/2/5,22,3764,20.67
2013/2/5,23,3409,21.00
2013/2/5,24,3154,19.33
2013/2/6,1,3005,20.00
2013/2/6,2,2924,20.67
2013/2/6,3,2887,20.33
2013/2/6,4,2884,21.00
2013/2/6,5,2978,21.00
2013/2/6,6,3268,21.33
2013/2/6,7,3750,21.00
2013/2/6,8,3932,21.33
2013/2/6,9,3941,21.67
2013/2/6,10,3934,23.33
2013/2/6,11,3906,25.00
2013/2/6,12,3843,30.00
2013/2/6,13,3795,31.67
2013/2/6,14,3771,31.67
2013/2/6,15,3731,32.00
2013/2/6,16,3733,32.00
